日期,时段,电价,电力负荷,外送电,备用,光伏,风电
2023/6/21,9:15,361,37224,3300,6513,6472,3373
2023/6/21,9:30,361,37211,3300,6831,6894,3344
2023/6/21,9:45,361,37380,3300,7095,7287,3304
2023/6/21,10:00,390,37123,3300,7435,7662,3268
2023/6/21,10:15,390,37179,3300,7715,7963,3219
2023/6/21,10:30,390,37310,3300,7881,8213,3168
2023/6/21,10:45,390,37417,3300,8178,8438,3117
2023/6/21,11:00,405,37576,3300,8532,8635,3082
2023/6/21,11:15,405,37624,3094,8675,8784,3011
2023/6/21,11:30,405,37723,2888,8939,8899,2923
2023/6/21,11:45,405,37624,2682,9171,8982,2822
2023/6/21,12:00,333,37230,2475,9729,9059,2738
2023/6/21,12:15,333,37139,2475,9903,9095,2662
2023/6/21,12:30,333,36815,2475,10151,9106,2598
2023/6/21,12:45,333,36830,2475,10221,9109,2539
2023/6/21,13:00,352,36958,2475,10444,9087,2492
2023/6/21,13:15,352,36515,2475,10419,9038,2442
2023/6/21,13:30,352,36233,2475,10361,8973,2386
2023/6/21,13:45,352,36481,2475,10112,8870,2356
2023/6/21,14:00,444,36608,2475,9822,8736,2304
2023/6/21,14:15,444,37030,2475,9385,8579,2271
2023/6/21,14:30,444,36994,2475,9304,8403,2248
2023/6/21,14:45,444,37304,2475,9003,8190,2233
2023/6/21,15:00,962,37143,2475,8946,7939,2214
2023/6/21,15:15,962,37068,2475,8800,7674,2207
2023/6/21,15:30,962,37480,2475,8240,7369,2215
2023/6/21,15:45,962,37069,2475,8115,7029,2207
2023/6/21,16:00,1358,37322,2475,7402,6651,2208
2023/6/21,16:15,1358,38215,2550,5960,6233,2211
2023/6/21,16:30,1358,38554,2625,5339,5781,2212
2023/6/21,16:45,1358,38152,2700,5332,5324,2222
2023/6/21,17:00,1344,38478,2775,4317,4812,2233
2023/6/21,17:15,1344,38132,2906,3858,4299,2234
2023/6/21,17:30,1344,37834,3037,3696,3796,2242
2023/6/21,17:45,1344,38005,3168,3133,3285,2280
2023/6/21,18:00,1362,37494,3300,2653,2771,2330
2023/6/21,18:15,1362,37512,3300,2633,2296,2395
2023/6/21,18:30,1362,37456,3300,2458,1861,2457
2023/6/21,18:45,1362,37501,3300,2154,1428,2574
2023/6/21,19:00,1307,37343,3300,2041,1090,2700
2023/6/21,19:15,1307,37327,3300,2018,807,2861
2023/6/21,19:30,1307,37317,3300,1930,576,3037
2023/6/21,19:45,1307,37311,3300,1906,391,3264
2023/6/21,20:00,884,37363,3300,1926,255,3507
2023/6/21,20:15,884,37473,3225,2005,152,3719
2023/6/21,20:30,884,37678,3150,1997,23,3813
2023/6/21,20:45,884,37664,3075,2279,11,3957
2023/6/21,21:00,645,37593,3000,2601,8,4090
2023/6/21,21:15,645,37654,2869,2946,6,4207
2023/6/21,21:30,645,37557,2738,3155,6,4310
2023/6/21,21:45,645,37472,2607,3509,6,4411
2023/6/21,22:00,631,37218,2475,3952,1,4550
2023/6/21,22:15,631,37083,2269,4422,1,4685
2023/6/21,22:30,631,36880,2063,4895,1,4795
2023/6/21,22:45,631,36743,1857,5287,1,4948
2023/6/21,23:00,463,36637,1650,5885,1,5113
2023/6/21,23:15,463,36471,1650,6230,1,5242
2023/6/21,23:30,463,35977,1650,6513,1,5326
2023/6/21,23:45,463,35783,1650,6713,1,5390
2023/6/21,0:00,431,35671,1650,6950,1,5463
2023/6/22,0:15,431,36255,1650,6084,1,6695
2023/6/22,0:30,431,36110,1650,6379,1,6965
2023/6/22,0:45,431,36067,1650,6576,1,7111
2023/6/22,1:00,416,36091,1650,6430,1,7275
2023/6/22,1:15,416,36057,1650,6331,1,7409
2023/6/22,1:30,416,35937,1650,6588,1,7558
2023/6/22,1:45,416,35869,1650,6553,1,7703
2023/6/22,2:00,387,35897,1650,6534,1,7853
2023/6/22,2:15,387,35974,1650,6193,1,7938
2023/6/22,2:30,387,35906,1650,6311,1,7997
2023/6/22,2:45,387,35816,1650,6580,1,8025
2023/6/22,3:00,392,35730,1650,6656,1,8065
2023/6/22,3:15,392,35792,1650,6555,1,8070
2023/6/22,3:30,392,35775,1650,6503,1,8063
2023/6/22,3:45,392,35440,1650,6824,1,8076
2023/6/22,4:00,385,35555,1650,6738,1,8093
2023/6/22,4:15,385,35427,1650,6616,2,8091
2023/6/22,4:30,385,35607,1650,6591,2,8115
2023/6/22,4:45,385,35683,1650,6686,3,8129
2023/6/22,5:00,392,35721,1650,6681,10,8143
2023/6/22,5:15,392,35847,1650,6785,128,8139
2023/6/22,5:30,392,36171,1650,6388,194,8119
2023/6/22,5:45,392,36222,1650,6633,292,8069
2023/6/22,6:00,398,36449,1650,6654,436,8028
2023/6/22,6:15,398,36818,1650,6072,652,7945
2023/6/22,6:30,398,36934,1650,6399,912,7839
2023/6/22,6:45,398,36929,1650,6660,1223,7712
2023/6/22,7:00,412,36997,1650,6971,1599,7604
2023/6/22,7:15,412,37116,1856,7011,2052,7426
2023/6/22,7:30,412,37095,2062,7169,2529,7236
2023/6/22,7:45,412,37146,2268,7255,3103,7057
2023/6/22,8:00,381,37126,2475,7558,3638,6875
2023/6/22,8:15,381,37303,2681,7767,4158,6686
2023/6/22,8:30,381,37462,2887,7593,4669,6450
2023/6/22,8:45,381,37519,3093,7785,5201,6218
2023/6/22,9:00,359,37689,3300,7672,5701,6006
2023/6/22,9:15,359,37709,3300,7964,6128,5865
2023/6/22,9:30,359,37719,3300,8305,6535,5757
2023/6/22,9:45,359,37884,3300,8454,6914,5675
2023/6/22,10:00,438,37873,3300,9096,7270,5591
2023/6/22,10:15,438,37918,3300,9316,7550,5465
2023/6/22,10:30,438,37969,3300,9397,7803,5333
2023/6/22,10:45,438,38075,3300,9458,8028,5180
2023/6/22,11:00,431,38214,3300,9479,8224,5041
2023/6/22,11:15,431,38243,3094,9673,8368,4848
2023/6/22,11:30,431,38289,2888,9748,8482,4620
2023/6/22,11:45,431,38175,2682,10040,8564,4430
2023/6/22,12:00,302,37898,2475,10619,8625,4255
2023/6/22,12:15,302,37831,2475,10759,8664,4093
2023/6/22,12:30,302,37564,2475,10860,8677,3959
2023/6/22,12:45,302,37487,2475,10659,8669,3855
2023/6/22,13:00,372,37392,2475,10475,8634,3754
2023/6/22,13:15,372,37313,2475,10736,8580,3666
2023/6/22,13:30,372,37194,2475,10975,8498,3604
2023/6/22,13:45,372,37250,2475,10602,8390,3570
2023/6/22,14:00,398,37267,2475,10331,8243,3540
2023/6/22,14:15,398,37356,2475,9831,8077,3532
2023/6/22,14:30,398,37386,2475,9579,7876,3527
2023/6/22,14:45,398,37559,2475,9050,7628,3522
2023/6/22,15:00,430,37604,2475,8970,7355,3532
2023/6/22,15:15,430,37633,2475,8763,7068,3544
2023/6/22,15:30,430,37603,2475,8186,6774,3559
2023/6/22,15:45,430,37661,2475,8243,6449,3589
2023/6/22,16:00,481,37739,2475,7884,6081,3651
2023/6/22,16:15,481,37917,2550,6982,5715,3700
2023/6/22,16:30,481,38037,2625,6120,5285,3752
2023/6/22,16:45,481,38235,2700,6198,4866,3822
2023/6/22,17:00,574,38287,2775,5282,4369,3917
2023/6/22,17:15,574,38257,2906,5213,3885,3961
2023/6/22,17:30,574,38359,3037,5030,3424,3965
2023/6/22,17:45,574,38312,3168,4192,2953,4020
2023/6/22,18:00,533,38351,3300,4017,2484,4053
2023/6/22,18:15,533,38396,3300,3709,2054,4166
2023/6/22,18:30,533,38345,3300,3568,1671,4324
2023/6/22,18:45,533,38292,3300,3390,1288,4514
2023/6/22,19:00,507,38252,3300,3515,987,4737
2023/6/22,19:15,507,38307,3300,3383,732,4959
2023/6/22,19:30,507,38240,3300,3394,529,5171
2023/6/22,19:45,507,38226,3300,3383,366,5408
2023/6/22,20:00,470,38340,3300,3331,241,5719
2023/6/22,20:15,470,38425,3225,3499,150,6036
2023/6/22,20:30,470,38645,3150,3421,25,6373
2023/6/22,20:45,470,38638,3075,3769,11,6758
2023/6/22,21:00,396,38535,3000,4214,8,7139
2023/6/22,21:15,396,38566,2869,4365,6,7477
2023/6/22,21:30,396,38454,2738,4768,6,7834
2023/6/22,21:45,396,38352,2607,5176,6,8206
2023/6/22,22:00,366,38118,2475,5702,1,8573
2023/6/22,22:15,366,37928,2269,6070,1,8930
2023/6/22,22:30,366,37743,2063,6651,1,9261
2023/6/22,22:45,366,37490,1857,7185,1,9604
2023/6/22,23:00,336,37268,1650,7702,1,9953
2023/6/22,23:15,336,36934,1650,8029,1,10226
2023/6/22,23:30,336,36711,1650,8609,1,10426
2023/6/22,23:45,336,36534,1650,8965,1,10632
2023/6/22,0:00,296,36321,1650,9233,1,10856
2023/6/23,0:15,296,36384,1650,9651,1,11142
2023/6/23,0:30,296,36268,1650,9903,1,11240
2023/6/23,0:45,296,36342,1650,10067,1,11386
2023/6/23,1:00,260,36185,1650,10192,1,11531
2023/6/23,1:15,260,36210,1650,10351,1,11650
2023/6/23,1:30,260,36170,1650,10601,1,11738
2023/6/23,1:45,260,36104,1650,10742,1,11846
2023/6/23,2:00,259,36126,1650,10774,1,11978
2023/6/23,2:15,259,36101,1650,10829,1,12062
2023/6/23,2:30,259,36144,1650,10842,1,12022
2023/6/23,2:45,259,35939,1650,10803,1,12005
2023/6/23,3:00,274,35960,1650,10865,1,11983
2023/6/23,3:15,274,35923,1650,10812,1,11956
2023/6/23,3:30,274,35775,1650,10827,1,11923
2023/6/23,3:45,274,35730,1650,11047,1,11879
2023/6/23,4:00,302,35698,1650,11036,1,11846
2023/6/23,4:15,302,35799,1650,11078,2,11816
2023/6/23,4:30,302,35785,1650,11065,2,11797
2023/6/23,4:45,302,35853,1650,10990,3,11751
2023/6/23,5:00,319,35949,1650,10983,11,11716
2023/6/23,5:15,319,36190,1650,10953,118,11688
2023/6/23,5:30,319,36407,1650,10642,187,11623
2023/6/23,5:45,319,36547,1650,10681,277,11537
2023/6/23,6:00,337,36734,1650,10509,424,11470
2023/6/23,6:15,337,36984,1650,10231,630,11394
2023/6/23,6:30,337,37109,1650,10354,873,11265
2023/6/23,6:45,337,37313,1650,10524,1165,11135
2023/6/23,7:00,340,37403,1650,10739,1512,11008
2023/6/23,7:15,340,37493,1856,10638,1928,10767
2023/6/23,7:30,340,37457,2062,10575,2375,10457
2023/6/23,7:45,340,37374,2268,10612,2930,10199
2023/6/23,8:00,331,37398,2475,10663,3437,9895
2023/6/23,8:15,331,37570,2681,10635,3926,9712
2023/6/23,8:30,331,37691,2887,10523,4393,9579
2023/6/23,8:45,331,37837,3093,10627,4888,9434
2023/6/23,9:00,315,37780,3300,10542,5363,9328
2023/6/23,9:15,315,37901,3300,10797,5780,9223
2023/6/23,9:30,315,37879,3300,11075,6137,9129
2023/6/23,9:45,315,37799,3300,11207,6490,9042
2023/6/23,10:00,322,38011,3300,11421,6815,8961
2023/6/23,10:15,322,38112,3300,11487,7075,8877
2023/6/23,10:30,322,38395,3300,11508,7311,8813
2023/6/23,10:45,322,38306,3300,11598,7510,8737
2023/6/23,11:00,318,38580,3300,11487,7709,8671
2023/6/23,11:15,318,38626,3094,11703,7844,8581
2023/6/23,11:30,318,38442,2888,11878,7964,8454
2023/6/23,11:45,318,38299,2682,12170,8043,8317
2023/6/23,12:00,330,38092,2475,12510,8116,8191
2023/6/23,12:15,330,37795,2475,12588,8152,8127
2023/6/23,12:30,330,37579,2475,12819,8167,8089
2023/6/23,12:45,330,37362,2475,12849,8144,8041
2023/6/23,13:00,323,37373,2475,12840,8118,8039
2023/6/23,13:15,323,37306,2475,12799,8047,8040
2023/6/23,13:30,323,37320,2475,12748,7953,8093
2023/6/23,13:45,323,37327,2475,12554,7844,8143
2023/6/23,14:00,338,37364,2475,12385,7695,8188
2023/6/23,14:15,338,37487,2475,12106,7516,8207
2023/6/23,14:30,338,37608,2475,11887,7304,8228
2023/6/23,14:45,338,37640,2475,11626,7026,8266
2023/6/23,15:00,437,37613,2475,11449,6746,8318
2023/6/23,15:15,437,37632,2475,11279,6481,8369
2023/6/23,15:30,437,37770,2475,11155,6178,8268
2023/6/23,15:45,437,37885,2475,10890,5866,8143
2023/6/23,16:00,420,38035,2475,10665,5530,8056
2023/6/23,16:15,420,38107,2550,10232,5186,8042
2023/6/23,16:30,420,38264,2625,9760,4820,8062
2023/6/23,16:45,420,38527,2700,9228,4467,8101
2023/6/23,17:00,364,38523,2775,8838,4006,8145
2023/6/23,17:15,364,38576,2906,8448,3576,8205
2023/6/23,17:30,364,38702,3037,8477,3160,8321
2023/6/23,17:45,364,38689,3168,7965,2736,8458
2023/6/23,18:00,388,38750,3300,7630,2303,8610
2023/6/23,18:15,388,38600,3300,7322,1904,8720
2023/6/23,18:30,388,38686,3300,7228,1584,8884
2023/6/23,18:45,388,38568,3300,7602,1228,9022
2023/6/23,19:00,397,38754,3300,7640,960,9184
2023/6/23,19:15,397,38869,3300,7829,725,9350
2023/6/23,19:30,397,38411,3300,7753,531,9530
2023/6/23,19:45,397,38768,3300,7604,369,9747
2023/6/23,20:00,401,38564,3300,7617,244,9973
2023/6/23,20:15,401,38560,3225,7576,143,10234
2023/6/23,20:30,401,39124,3150,6915,24,10491
2023/6/23,20:45,401,38856,3075,6712,11,10766
2023/6/23,21:00,409,38811,3000,7489,7,11025
2023/6/23,21:15,409,38904,2869,7660,6,11254
2023/6/23,21:30,409,38757,2738,8309,6,11432
2023/6/23,21:45,409,38636,2607,8630,6,11647
2023/6/23,22:00,368,38342,2475,8879,1,11830
2023/6/23,22:15,368,38003,2269,9105,1,12022
2023/6/23,22:30,368,37911,2063,9571,1,12182
2023/6/23,22:45,368,37703,1857,9733,1,12330
2023/6/23,23:00,353,37430,1650,9766,1,12453
2023/6/23,23:15,353,37347,1650,9985,1,12606
2023/6/23,23:30,353,37026,1650,10174,1,12754
2023/6/23,23:45,353,36854,1650,10403,1,12891
2023/6/23,0:00,306,36652,1650,10673,1,13028
2023/6/24,0:15,306,35564,1650,11483,1,12006
2023/6/24,0:30,306,35457,1650,11572,1,11996
2023/6/24,0:45,306,35409,1650,11544,1,11994
2023/6/24,1:00,286,35464,1650,11759,1,11983
2023/6/24,1:15,286,35384,1650,11618,1,12011
2023/6/24,1:30,286,35288,1650,11694,1,12062
2023/6/24,1:45,286,35225,1650,11675,1,12098
2023/6/24,2:00,292,35261,1650,11611,1,12140
2023/6/24,2:15,292,35300,1650,11618,1,12168
2023/6/24,2:30,292,35195,1650,11777,1,12161
2023/6/24,2:45,292,35212,1650,11860,1,12177
2023/6/24,3:00,297,35159,1650,11921,1,12173
2023/6/24,3:15,297,35182,1650,11936,1,12132
2023/6/24,3:30,297,35208,1650,11995,1,12065
2023/6/24,3:45,297,35117,1650,12033,1,12030
2023/6/24,4:00,280,35161,1650,11968,1,11969
2023/6/24,4:15,280,35101,1650,11907,2,11874
2023/6/24,4:30,280,35178,1650,11793,2,11851
2023/6/24,4:45,280,35254,1650,11760,3,11810
2023/6/24,5:00,278,35416,1650,11618,10,11774
2023/6/24,5:15,278,35521,1650,11361,67,11715
2023/6/24,5:30,278,35663,1650,11132,138,11585
2023/6/24,5:45,278,35774,1650,10905,221,11496
2023/6/24,6:00,294,36121,1650,10658,336,11415
2023/6/24,6:15,294,36279,1650,10613,487,11310
2023/6/24,6:30,294,36389,1650,10615,677,11184
2023/6/24,6:45,294,36468,1650,10649,926,11074
2023/6/24,7:00,349,36519,1650,10700,1191,10976
2023/6/24,7:15,349,36624,1856,10503,1514,10835
2023/6/24,7:30,349,36652,2062,10472,1872,10673
2023/6/24,7:45,349,36676,2268,10515,2318,10515
2023/6/24,8:00,344,36628,2475,10583,2755,10382
2023/6/24,8:15,344,36899,2681,10393,3182,10307
2023/6/24,8:30,344,36965,2887,10462,3592,10312
2023/6/24,8:45,344,36986,3093,10573,4031,10371
2023/6/24,9:00,353,37339,3300,10539,4466,10462
2023/6/24,9:15,353,37168,3300,11027,4922,10598
2023/6/24,9:30,353,37180,3300,11321,5289,10732
2023/6/24,9:45,353,37390,3300,11645,5612,10907
2023/6/24,10:00,426,37379,3300,11821,5955,11071
2023/6/24,10:15,426,37426,3300,12009,6194,11211
2023/6/24,10:30,426,37485,3300,12091,6367,11307
2023/6/24,10:45,426,37758,3300,12123,6530,11414
2023/6/24,11:00,391,38048,3300,12219,6753,11510
2023/6/24,11:15,391,38076,3094,12500,6922,11548
2023/6/24,11:30,391,37998,2888,12784,7064,11591
2023/6/24,11:45,391,37835,2682,13296,7188,11613
2023/6/24,12:00,375,37566,2475,13679,7239,11650
2023/6/24,12:15,375,37639,2475,13922,7237,11671
2023/6/24,12:30,375,37218,2475,14107,7257,11696
2023/6/24,12:45,375,37059,2475,14249,7234,11742
2023/6/24,13:00,356,37161,2475,14147,7181,11812
2023/6/24,13:15,356,37098,2475,14203,7104,11878
2023/6/24,13:30,356,36980,2475,14294,7004,11934
2023/6/24,13:45,356,36971,2475,14184,6856,12003
2023/6/24,14:00,396,36902,2475,14119,6688,12084
2023/6/24,14:15,396,36930,2475,14005,6511,12124
2023/6/24,14:30,396,36924,2475,13809,6334,12119
2023/6/24,14:45,396,37091,2475,13602,6120,12118
2023/6/24,15:00,410,37223,2475,13375,5923,12140
2023/6/24,15:15,410,37336,2475,13093,5737,12148
2023/6/24,15:30,410,37250,2475,13072,5508,12170
2023/6/24,15:45,410,37364,2475,12753,5221,12199
2023/6/24,16:00,428,37281,2475,12603,4904,12289
2023/6/24,16:15,428,37480,2550,12173,4599,12351
2023/6/24,16:30,428,37640,2625,11532,4222,12365
2023/6/24,16:45,428,37748,2700,10828,3856,12389
2023/6/24,17:00,409,37782,2775,11123,3431,12437
2023/6/24,17:15,409,37772,2906,10821,3067,12450
2023/6/24,17:30,409,37845,3037,10401,2735,12414
2023/6/24,17:45,409,37817,3168,10349,2366,12408
2023/6/24,18:00,394,37834,3300,9749,1998,12426
2023/6/24,18:15,394,37845,3300,9652,1677,12432
2023/6/24,18:30,394,37798,3300,8721,1380,12383
2023/6/24,18:45,394,37775,3300,8674,1098,12352
2023/6/24,19:00,386,37687,3300,8285,872,12306
2023/6/24,19:15,386,37730,3300,7411,673,12188
2023/6/24,19:30,386,37619,3300,6982,505,12044
2023/6/24,19:45,386,37621,3300,6463,355,11909
2023/6/24,20:00,407,37670,3300,6461,225,11801
2023/6/24,20:15,407,37728,3225,6499,133,11765
2023/6/24,20:30,407,37925,3150,6053,25,11773
2023/6/24,20:45,407,37904,3075,6156,11,11788
2023/6/24,21:00,439,37863,3000,6399,7,11775
2023/6/24,21:15,439,37948,2869,6547,6,11768
2023/6/24,21:30,439,37920,2738,6834,6,11740
2023/6/24,21:45,439,37748,2607,7122,6,11756
2023/6/24,22:00,408,37600,2475,7444,1,11747
2023/6/24,22:15,408,37347,2269,7942,1,11781
2023/6/24,22:30,408,37304,2063,8307,1,11852
2023/6/24,22:45,408,37076,1857,8742,1,11934
2023/6/24,23:00,376,36897,1650,9406,1,12057
2023/6/24,23:15,376,36603,1650,9855,1,12136
2023/6/24,23:30,376,36546,1650,9951,1,12229
2023/6/24,23:45,376,36105,1650,10377,1,12375
2023/6/24,0:00,356,35770,1650,10504,1,12507
2023/6/25,0:15,356,36225,1650,11087,1,12022
2023/6/25,0:30,356,36091,1650,11380,1,12057
2023/6/25,0:45,356,36009,1650,11512,1,12177
2023/6/25,1:00,344,35925,1650,11548,1,12325
2023/6/25,1:15,344,35937,1650,11773,1,12465
2023/6/25,1:30,344,35900,1650,11949,1,12575
2023/6/25,1:45,344,35793,1650,12003,1,12658
2023/6/25,2:00,371,35846,1650,11917,1,12718
2023/6/25,2:15,371,35780,1650,11949,1,12747
2023/6/25,2:30,371,35724,1650,12000,1,12757
2023/6/25,2:45,371,35647,1650,12018,1,12748
2023/6/25,3:00,350,35640,1650,12031,1,12719
2023/6/25,3:15,350,35668,1650,11998,1,12675
2023/6/25,3:30,350,35582,1650,11948,2,12620
2023/6/25,3:45,350,35567,1650,11983,3,12552
2023/6/25,4:00,357,35540,1650,11911,4,12478
2023/6/25,4:15,357,35518,1650,11956,5,12425
2023/6/25,4:30,357,35615,1650,11832,5,12362
2023/6/25,4:45,357,35576,1650,11726,7,12310
2023/6/25,5:00,371,35713,1650,11554,15,12242
2023/6/25,5:15,371,35823,1650,11522,121,12178
2023/6/25,5:30,371,36030,1650,11613,188,12113
2023/6/25,5:45,371,36179,1650,11592,268,12044
2023/6/25,6:00,386,36307,1650,11527,372,11990
2023/6/25,6:15,386,36572,1650,11427,535,11883
2023/6/25,6:30,386,36671,1650,11401,729,11749
2023/6/25,6:45,386,36735,1650,11434,963,11627
2023/6/25,7:00,382,36852,1650,11402,1233,11512
2023/6/25,7:15,382,37001,1856,11303,1554,11395
2023/6/25,7:30,382,37026,2062,11356,1895,11336
2023/6/25,7:45,382,37083,2268,11382,2291,11264
2023/6/25,8:00,353,37138,2475,11428,2699,11194
2023/6/25,8:15,353,37322,2681,11356,3108,11097
2023/6/25,8:30,353,37443,2887,11526,3517,11054
2023/6/25,8:45,353,37630,3093,11686,3960,11015
2023/6/25,9:00,334,37666,3300,11647,4388,10996
2023/6/25,9:15,334,37783,3300,12101,4773,10994
2023/6/25,9:30,334,37840,3300,12379,5143,10984
2023/6/25,9:45,334,37921,3300,12451,5481,10977
2023/6/25,10:00,294,37943,3300,12791,5800,10989
2023/6/25,10:15,294,38018,3300,12887,6070,10997
2023/6/25,10:30,294,38158,3300,12980,6302,11012
2023/6/25,10:45,294,38184,3300,12988,6495,11011
2023/6/25,11:00,273,38454,3300,12867,6698,11014
2023/6/25,11:15,273,38458,3094,13196,6836,10995
2023/6/25,11:30,273,38383,2888,13565,6923,11026
2023/6/25,11:45,273,38177,2682,13896,6967,11058
2023/6/25,12:00,160,37998,2475,14077,7014,11086
2023/6/25,12:15,160,37919,2475,14036,7013,11108
2023/6/25,12:30,160,37603,2475,14491,6983,11091
2023/6/25,12:45,160,37342,2475,14668,6914,11084
2023/6/25,13:00,260,37282,2475,14666,6804,11075
2023/6/25,13:15,260,37233,2475,14633,6703,11029
2023/6/25,13:30,260,37403,2475,14543,6596,10961
2023/6/25,13:45,260,37282,2475,14420,6479,10891
2023/6/25,14:00,295,37219,2475,14396,6329,10859
2023/6/25,14:15,295,37152,2475,14364,6170,10857
2023/6/25,14:30,295,37322,2475,14138,5998,10862
2023/6/25,14:45,295,37429,2475,13757,5798,10890
2023/6/25,15:00,325,37494,2475,13624,5600,10914
2023/6/25,15:15,325,37467,2475,13086,5385,10957
2023/6/25,15:30,325,37484,2475,12803,5152,10986
2023/6/25,15:45,325,37610,2475,12418,4889,11029
2023/6/25,16:00,352,37767,2475,11900,4609,11054
2023/6/25,16:15,352,37785,2550,11449,4321,11051
2023/6/25,16:30,352,37880,2625,10961,4028,10974
2023/6/25,16:45,352,38183,2700,10378,3734,10986
2023/6/25,17:00,373,38268,2775,9763,3388,10945
2023/6/25,17:15,373,38253,2906,9335,3046,10859
2023/6/25,17:30,373,38329,3037,8899,2714,10753
2023/6/25,17:45,373,38318,3168,8576,2360,10639
2023/6/25,18:00,419,38336,3300,7887,2007,10531
2023/6/25,18:15,419,38404,3300,7496,1706,10393
2023/6/25,18:30,419,38323,3300,7135,1436,10211
2023/6/25,18:45,419,38268,3300,6689,1139,10038
2023/6/25,19:00,492,38206,3300,6506,911,9858
2023/6/25,19:15,492,38239,3300,5842,705,9752
2023/6/25,19:30,492,38164,3300,5698,536,9732
2023/6/25,19:45,492,38141,3300,5497,388,9735
2023/6/25,20:00,585,38166,3300,5341,265,9771
2023/6/25,20:15,585,38207,3225,5203,171,9842
2023/6/25,20:30,585,38415,3150,4993,47,10016
2023/6/25,20:45,585,38392,3075,4862,32,10220
2023/6/25,21:00,494,38346,3000,4972,28,10373
2023/6/25,21:15,494,38439,2869,5019,26,10478
2023/6/25,21:30,494,38140,2738,5371,26,10575
2023/6/25,21:45,494,38229,2607,5627,26,10694
2023/6/25,22:00,530,37897,2475,6140,21,10831
2023/6/25,22:15,530,37846,2269,6516,21,10926
2023/6/25,22:30,530,37340,2063,7165,21,10952
2023/6/25,22:45,530,36971,1857,7712,21,10972
2023/6/25,23:00,453,36290,1650,8706,21,10968
2023/6/25,23:15,453,35903,1650,9166,21,10987
2023/6/25,23:30,453,35811,1650,9381,21,10961
2023/6/25,23:45,453,35715,1650,9426,21,10994
2023/6/25,0:00,545,35976,1650,9613,21,11064
2023/6/26,0:15,545,36313,1650,9528,1,10549
2023/6/26,0:30,545,36189,1650,9644,1,10465
2023/6/26,0:45,545,36048,1650,9846,1,10475
2023/6/26,1:00,544,35993,1650,9994,1,10525
2023/6/26,1:15,544,35979,1650,9933,1,10498
2023/6/26,1:30,544,35895,1650,9927,1,10363
2023/6/26,1:45,544,35876,1650,9929,1,10160
2023/6/26,2:00,540,35904,1650,9807,1,10048
2023/6/26,2:15,540,35928,1650,9861,1,9913
2023/6/26,2:30,540,35848,1650,9891,1,9755
2023/6/26,2:45,540,35826,1650,9896,1,9605
2023/6/26,3:00,541,35808,1650,9876,1,9462
2023/6/26,3:15,541,35803,1650,9794,1,9292
2023/6/26,3:30,541,35768,1650,9815,1,9096
2023/6/26,3:45,541,35715,1650,9746,1,8901
2023/6/26,4:00,542,35639,1650,9267,1,8773
2023/6/26,4:15,542,35711,1650,9179,2,8634
2023/6/26,4:30,542,35685,1650,9064,2,8510
2023/6/26,4:45,542,35698,1650,9027,3,8418
2023/6/26,5:00,530,35862,1650,8792,10,8325
2023/6/26,5:15,530,36014,1650,8705,60,8134
2023/6/26,5:30,530,36206,1650,8469,178,7940
2023/6/26,5:45,530,36353,1650,8299,240,7786
2023/6/26,6:00,474,36494,1650,8091,335,7658
2023/6/26,6:15,474,36760,1650,7794,501,7504
2023/6/26,6:30,474,36886,1650,7763,694,7326
2023/6/26,6:45,474,36871,1650,7653,927,7157
2023/6/26,7:00,447,37188,1650,7521,1216,7007
2023/6/26,7:15,447,37319,1856,7202,1549,6832
2023/6/26,7:30,447,37318,2062,7024,1946,6648
2023/6/26,7:45,447,37321,2268,7099,2408,6525
2023/6/26,8:00,444,37306,2475,7102,2889,6438
2023/6/26,8:15,444,37477,2681,7199,3367,6468
2023/6/26,8:30,444,37655,2887,7226,3840,6538
2023/6/26,8:45,444,37755,3093,7321,4354,6628
2023/6/26,9:00,489,37842,3300,7614,4860,6724
2023/6/26,9:15,489,37939,3300,7768,5297,6739
2023/6/26,9:30,489,37899,3300,7962,5715,6752
2023/6/26,9:45,489,37986,3300,8212,6099,6751
2023/6/26,10:00,462,38081,3300,8281,6485,6792
2023/6/26,10:15,462,38142,3300,8518,6782,6732
2023/6/26,10:30,462,38251,3300,8514,7038,6632
2023/6/26,10:45,462,38167,3300,8890,7295,6569
2023/6/26,11:00,457,38259,3300,8965,7540,6508
2023/6/26,11:15,457,38203,3094,9121,7715,6485
